borrower_id,score_date,device_type,app_sessions_last_30d,avg_airtime_recharge_ngn,has_prior_loan,prior_loan_default,social_media_linked,contact_list_size
BRWC46262AF,2024-01-21,iOS,60,767.94,False,True,False,207
BRW56B1DA1F,2024-06-28,Android,16,4753.27,True,False,True,126
BRWF313BA95,2023-04-05,Android,28,4671.03,True,False,True,373
BRWEEA3BAB4,2023-09-14,Android,5,518.58,True,False,False,160
BRW7D44CCAF,2023-12-28,Android,17,1666.64,False,False,True,114
BRW2D9D9F32,2022-10-01,Android,58,2728.49,False,False,True,103
BRWF9F8306F,2023-08-05,Android,14,4404.22,False,False,False,17
BRW45AE5426,2024-05-26,Android,27,118.74,False,False,False,343
BRW39B63AC7,2023-08-27,Feature Phone,2,2403.93,True,False,False,421
BRWF0FDF26B,2022-07-17,iOS,6,2617.4,False,False,True,477
BRW9C457ED2,2023-10-13,Feature Phone,58,208.62,False,False,True,357
BRWDE0AB6D2,2022-11-11,Android,44,619.22,True,False,True,359
BRWB5C55333,2022-06-15,Android,46,4794.05,False,False,False,423
BRW2027AB37,2023-01-31,Android,19,377.67,False,False,True,83
BRW7B3EC739,2022-11-22,Android,11,3249.23,False,False,False,480
BRWB3C3A7F5,2024-01-17,iOS,29,2858.68,False,True,True,42
BRW3DCFACF9,2023-01-04,Android,14,4954.52,True,False,False,360
BRWC2ED3DC5,2023-07-20,Android,7,2934.1,False,False,False,304
BRW4E65683C,2023-08-23,Android,24,948.53,True,True,True,221
BRWDD60D379,2023-12-11,Android,42,3478.81,False,True,True,477
BRW8367EEC5,2022-11-13,Feature Phone,58,643.86,False,False,False,472
BRW6E6E5513,2022-10-22,Android,22,704.32,False,False,False,9
BRWD5CCD4D8,2024-02-12,iOS,48,853.14,True,False,True,425
BRW29B47EDF,2023-02-14,Feature Phone,39,833.78,False,False,True,212
BRW50DF0916,2024-06-22,Android,28,2551.07,True,False,True,473
BRW3BFD5102,2024-03-27,Android,1,2097.92,True,False,False,448
BRW99290C01,2023-02-10,Android,6,1425.48,False,False,False,233
BRW1EF863BC,2023-10-09,Android,44,3483.49,False,False,False,431
BRWDBD6E423,2022-10-07,iOS,58,4852.63,False,False,False,74
BRW704D826A,2024-05-04,Android,32,1245.1,False,False,True,302
BRW363A0C55,2023-10-17,Feature Phone,42,2932.93,True,False,False,81
BRW864E4C03,2022-09-29,Android,5,4557.35,True,False,True,3
BRW808004E8,2024-01-23,iOS,46,761.63,False,False,True,337
BRW82724B1A,2023-05-26,Android,36,4006.04,False,False,True,320
BRW50A7B11A,2024-03-05,Android,60,4026.65,True,False,True,82
BRW8C6B6279,2023-08-21,iOS,49,2305.87,True,True,False,419
BRW4ABC067B,2022-12-24,Android,8,2480.41,False,False,True,473
BRWEEA8E37F,2023-09-12,Android,47,4508.91,True,False,True,223
BRWBEEAC8FF,2023-02-21,Android,45,4323.31,True,False,False,196
BRWCB7FC80A,2023-02-12,Feature Phone,7,1224.36,False,False,True,398
BRW9C60DE5E,2022-07-16,iOS,39,3538.52,False,False,True,103
BRW5E424B2F,2024-06-14,Android,26,131.37,False,True,True,266
BRW98424257,2022-06-15,Android,4,386.88,True,False,False,381
BRW8F6613F6,2023-06-09,iOS,13,3243.74,False,False,True,87
BRW1549615F,2023-01-19,Android,1,1743.11,False,False,True,488
BRW3F420BF5,2022-12-07,iOS,0,4868.21,False,False,True,359
BRW797DA082,2022-12-04,Android,3,1940.13,False,False,True,171
BRW876A4661,2024-01-31,iOS,16,3612.53,False,False,True,73
BRW899A9317,2023-01-05,iOS,30,3227.61,True,False,True,21
BRW67679E56,2024-06-28,Android,28,4714.72,True,False,True,162
BRW5AA36A11,2024-04-20,Android,46,210.73,False,False,False,161
BRWAA604766,2024-07-13,Feature Phone,53,3250.11,False,True,True,497
BRWF41779E4,2023-07-30,Android,36,1943.44,True,False,True,155
BRWBFE1EE5A,2023-12-21,iOS,36,2031.9,True,False,False,439
BRW532AF702,2023-03-17,iOS,25,1892.64,False,True,False,364
BRW74DE4847,2023-08-11,Android,40,967.65,True,False,False,169
BRW96D744A9,2024-05-29,Android,56,3022.01,True,False,True,438
BRWFF5AD29F,2023-03-12,Feature Phone,46,3756.85,False,False,False,33
BRWB9939734,2023-04-06,Android,47,308.15,False,False,True,373
BRWE970998E,2024-03-27,Feature Phone,24,606.38,True,False,False,422
BRW0555B346,2022-09-28,iOS,54,2954.82,False,False,True,185
BRW7966DB73,2023-10-04,Android,5,935.05,True,False,True,6
BRW99BD9FCF,2024-04-25,Android,19,4641.75,False,False,True,337
BRW8D8320EE,2022-08-05,Android,38,353.92,True,True,False,71
BRW6BFB7229,2024-05-31,iOS,48,4033.79,True,False,True,246
BRWF1A680CF,2022-09-12,Android,29,254.73,True,True,True,93
BRW106C7A40,2024-05-22,Android,21,3950.67,False,False,False,109
BRW92FE81F5,2024-03-05,Android,18,684.47,False,False,False,489
BRW84A77595,2024-04-03,Android,35,4476.22,True,False,False,22
BRWABC260AA,2024-07-10,Android,45,846.05,False,False,True,426
BRWD8C1966C,2022-08-18,iOS,40,744.95,True,True,False,449
BRWDA028530,2022-09-01,Feature Phone,21,1910.34,False,False,True,474
BRWF0C5A363,2024-05-08,Android,56,546.53,True,False,True,183
BRWADC382E1,2022-10-18,Feature Phone,34,2411.42,True,False,False,10
BRW20076FEA,2024-02-24,Android,43,1335.95,False,False,True,171
BRWB8EF4D5C,2024-05-21,Feature Phone,47,3731.85,False,False,False,196
BRW73BAAC30,2023-03-11,Feature Phone,55,1089.52,True,False,True,65
BRW1698E021,2022-11-19,Android,19,1384.45,False,False,True,258
BRWBAF49FAF,2022-07-04,Android,20,1901.14,False,False,False,288
BRWC4845291,2024-05-21,Feature Phone,49,3201.11,False,False,False,94
BRW5C70C6E7,2023-07-27,Android,51,3838.51,True,True,True,268
BRWC6A1A3B8,2024-05-17,Android,55,4796.08,False,False,False,16
BRWA2D789E4,2024-05-28,Feature Phone,34,531.59,True,True,False,495
BRW4CE0BB6A,2023-07-26,Android,43,1306.16,False,False,False,326
BRWA06FC435,2023-08-19,Android,24,556.0,False,True,False,104
BRW4DDF47CD,2023-10-21,Android,40,4268.67,False,False,True,4
BRW7A1B3D4D,2024-02-25,Android,39,4633.87,False,True,False,254
BRWEE675AA6,2023-09-21,iOS,20,2291.51,True,False,False,197
BRWF172C271,2022-10-20,Feature Phone,12,2918.56,True,False,False,433
BRW96D8BAD6,2024-05-21,Android,47,1481.83,True,False,True,424
BRWBF86B92A,2024-05-16,Feature Phone,42,3684.66,False,False,False,472
BRW20DE90D6,2022-06-30,Android,38,3133.13,False,False,True,110
BRW4417A80B,2022-10-10,Android,55,4213.12,False,False,False,375
BRWFC0CAB80,2022-09-08,Android,6,1884.62,True,False,False,122
BRW770753B9,2023-01-19,Android,60,894.9,True,False,True,319
BRWD241E220,2024-07-03,Android,41,2819.27,False,False,True,150
BRWF875109F,2022-08-31,Android,3,4919.52,False,False,True,335
BRW3EC23C57,2022-11-07,Feature Phone,39,3695.26,False,False,False,269
BRWC55495DC,2023-05-13,Android,21,4236.55,True,False,True,144
BRWA2411C4D,2024-01-09,Android,51,4418.83,False,True,False,486
BRW3AA751EB,2023-05-17,iOS,40,299.85,False,False,True,477
BRW22EC6FAD,2024-03-25,iOS,53,3003.7,True,False,True,191
BRW0AA4A0C2,2022-07-31,Android,25,4508.92,False,False,False,461
BRW4ECA7E6F,2024-05-06,Feature Phone,32,2055.0,True,False,False,468
BRW2685BC20,2023-01-25,Android,43,491.95,True,False,True,137
BRWF22CFE23,2022-09-12,Android,22,4696.93,True,False,True,116
BRW829ACFA5,2022-06-27,Android,3,3780.86,True,False,True,261
BRWF3D0A926,2022-10-23,Android,55,2834.32,False,False,False,431
BRW88B6952D,2023-02-08,Feature Phone,15,280.87,False,False,False,79
BRW30CE3D2C,2023-03-13,Feature Phone,4,547.64,False,False,False,219
BRW8A56FCE0,2023-10-16,Android,45,2469.23,True,False,True,175
BRW3317D3A2,2022-10-14,Android,44,3982.92,False,False,False,381
BRW5EC555C5,2024-02-06,Feature Phone,26,135.03,False,True,True,315
BRW6D355D91,2024-02-25,Android,6,1239.78,True,False,False,275
BRWEF2EE012,2023-08-13,iOS,33,4698.26,True,False,True,72
BRW82CABA04,2023-01-17,Android,50,2414.54,True,False,True,127
BRWD7FBFDAB,2023-09-20,Feature Phone,31,276.65,True,False,True,211
BRW97DB0662,2022-12-31,Android,23,432.83,True,False,True,397
BRWCEAACD94,2024-02-24,Feature Phone,19,1397.52,False,False,True,169
BRWEB31A550,2023-03-10,Android,8,2436.54,True,False,True,93
BRW49033124,2022-11-06,Android,36,782.47,True,True,False,499
BRW50BF1DCD,2024-03-07,Android,19,1446.65,False,False,True,83
BRW4B6F5354,2024-02-13,iOS,45,2485.7,False,False,False,453
BRW583B3B12,2023-03-20,Android,33,665.54,True,False,True,321
BRW9ABBD375,2023-08-19,Android,3,4304.54,False,False,False,412
BRW03F32251,2024-07-09,Android,37,2830.82,False,False,True,229
BRW6207861D,2022-07-13,Android,9,473.18,True,True,False,330
BRW398A7208,2023-09-21,Feature Phone,18,1369.05,True,True,True,127
BRWDDBF04A7,2024-03-19,Android,42,892.71,True,False,True,495
BRW477555B6,2022-12-08,Android,28,909.75,False,False,False,183
BRWF6F0AD39,2022-07-06,Feature Phone,14,2567.94,False,False,True,143
BRWA372C71B,2024-02-27,Android,11,3579.49,True,False,True,242
BRWE2B0BD58,2023-09-30,Android,49,985.09,False,False,True,147
BRWA2514244,2023-12-14,Android,48,1785.54,True,False,False,207
BRWF769B098,2022-10-16,Android,20,1779.7,False,False,True,277
BRWF44E2873,2023-10-26,Android,36,2988.85,False,False,True,388
BRWD822B08E,2022-08-03,Android,17,2411.52,False,False,False,295
BRWE6822A98,2023-05-24,iOS,35,1738.42,False,False,False,63
BRWADFD542D,2024-07-11,Feature Phone,53,444.34,False,False,False,74
BRWAA46E4F9,2024-06-24,iOS,5,4506.65,True,False,True,457
BRW438BB5B6,2024-07-19,iOS,41,4469.29,True,False,True,404
BRW711953F8,2024-01-10,Android,53,3426.44,False,False,False,307
BRW88DD62E7,2023-11-12,Android,15,1170.59,True,False,False,72
BRWD9EBE07B,2024-03-30,Android,0,4963.36,False,False,False,447
BRWEE9A85E1,2024-02-16,Android,42,3301.96,False,False,True,267
BRWA1071556,2023-03-26,Android,50,1305.12,False,False,True,277
BRW1C6CC151,2023-06-25,Android,21,2643.4,False,False,True,127
BRWADFD271E,2023-06-23,Android,56,4391.87,False,False,False,197
BRW4C8DE8D5,2023-03-10,iOS,36,1812.53,False,False,False,356
BRWB8ADFE9F,2023-12-29,Feature Phone,9,174.07,True,False,True,239
BRW253A2C28,2023-01-04,Android,29,3045.85,True,False,False,29
BRW991DF61B,2023-10-06,Feature Phone,10,2134.87,True,False,False,20
BRWAE92421C,2024-02-07,Android,25,2147.67,False,False,True,404
BRWB4A59541,2022-07-05,Android,4,762.93,True,False,True,243
BRWF24A3AD9,2023-06-10,Feature Phone,33,2607.75,True,False,False,262
BRWD017ED15,2023-04-25,Android,14,4422.48,False,False,True,258
BRW477F3D6F,2024-04-08,Feature Phone,13,1438.24,False,False,True,245
BRWFB386BCB,2024-05-11,Android,29,4550.86,False,False,False,418
BRWF9A2D565,2022-12-12,Android,52,2083.94,False,False,False,103
BRW5B8F2107,2023-07-24,Android,7,3575.23,False,False,True,206
BRWB11212F3,2024-06-29,Android,2,532.23,True,False,True,490
BRWEAB76D79,2022-11-26,Android,39,1431.84,False,False,False,473
BRWC97CEFB6,2023-12-08,Android,3,2230.11,True,False,False,202
BRWA230E134,2023-04-16,Android,17,2740.1,False,False,False,150
BRW90850E23,2023-05-13,Android,36,1450.39,False,False,True,369
BRW1578D605,2022-06-06,Android,52,2676.69,False,False,False,300
BRW33D9CB9A,2024-07-18,Android,1,2250.38,True,False,True,444
BRWD943817D,2022-08-06,Android,22,4759.35,True,False,True,363
BRW42E61B33,2023-01-22,Android,4,3169.45,False,False,True,468
BRW5B253046,2023-04-25,Android,1,3819.85,True,False,False,238
BRWB26A1B38,2022-12-23,Feature Phone,30,4358.71,True,False,False,242
BRWA557F070,2022-07-28,Feature Phone,55,1324.54,False,True,False,447
BRW67D369CA,2023-10-26,iOS,40,2080.47,True,False,False,261
BRW35B6FA0C,2023-05-20,Android,55,2202.83,False,False,False,11
BRW00A464DA,2023-03-26,Android,39,2701.33,True,False,False,351
BRW6D1CA68B,2024-03-26,Android,28,3688.23,True,False,False,352
BRW8209E1B1,2024-01-26,Android,29,4886.34,True,False,True,345
BRWDDC6A194,2024-04-15,Android,39,3244.09,True,False,True,299
BRWEF9108D6,2022-10-03,Feature Phone,17,900.47,True,False,False,228
BRW5D3EC4C0,2023-02-14,Android,51,2786.61,True,False,False,151
BRW787B48B3,2023-07-04,iOS,3,4501.96,False,False,False,87
BRWE19C2FAC,2023-09-06,Android,38,1359.52,True,False,False,163
BRW410B39AA,2023-11-07,Feature Phone,35,2593.35,True,False,True,74
BRW2F85F2AC,2023-10-08,Android,39,593.74,False,True,False,411
BRW1BE87225,2023-06-07,Android,8,1263.99,False,False,False,121
BRWE1A7DB82,2022-09-21,Android,11,2946.22,True,False,False,348
BRWADFA8EE3,2023-04-11,Android,55,389.41,False,False,True,313
BRW489AE0C6,2023-06-02,Feature Phone,12,356.77,True,False,False,17
BRW7F38B429,2024-03-12,Android,22,3108.81,True,True,True,244
BRWB7797C0F,2024-03-24,Feature Phone,2,4282.15,True,False,False,79
BRW5D8A78C3,2023-07-31,Android,46,110.69,False,True,True,385
BRWD3AB1A34,2023-01-26,Android,4,4218.76,True,False,False,141
BRW28892596,2024-08-07,iOS,6,817.88,False,False,True,449
BRW3CE217D1,2023-12-01,iOS,7,4238.39,True,False,False,350
BRWDAC615B2,2023-08-06,Feature Phone,52,1075.96,False,False,True,386
BRW575E9C6B,2024-04-21,Android,15,4476.93,True,True,False,439
BRW28B774EF,2022-11-22,iOS,22,1128.25,True,False,True,144
BRWFFF3B63B,2022-07-27,Android,53,2122.6,False,False,False,86
BRW69670626,2024-05-08,Feature Phone,37,1324.46,True,False,True,70
BRW3863EA2E,2024-04-08,Android,46,1107.19,False,False,False,264
BRWC567D9D4,2022-09-21,Feature Phone,11,4017.49,False,False,True,185
BRWABA83A8D,2024-03-29,Android,28,4173.67,False,False,False,451
BRWF57DF4C9,2022-10-02,Android,55,1633.98,False,True,True,464
BRW09DFB256,2022-06-24,Android,7,697.86,True,True,True,199
BRW8B68AABC,2023-03-17,Android,60,2566.53,True,False,True,32
BRWFEE98D34,2024-05-10,Android,17,1342.42,True,True,False,416
BRWED5A5239,2023-07-23,Android,50,2377.17,False,False,True,241
BRWA1B8BE8D,2024-02-13,iOS,52,1249.05,False,False,True,376
BRW78FF52AF,2023-02-05,iOS,28,2253.36,True,False,False,104
BRW88FC2D4F,2023-04-02,Feature Phone,22,3496.84,True,True,True,362
BRW4A749CAB,2023-04-21,Android,54,547.16,True,False,False,473
BRW64C67923,2023-05-25,Feature Phone,16,2840.05,False,False,False,258
BRW2F11AC72,2023-09-27,Android,0,3821.58,True,False,True,13
BRW8EAC45E0,2023-04-13,iOS,48,4164.13,True,False,False,33
BRW37A9C713,2024-04-07,Android,7,344.63,False,False,True,60
BRW39D33693,2022-07-20,iOS,8,3654.96,False,False,True,214
BRW4D8122BA,2024-05-22,Android,28,2605.12,True,False,True,223
BRWCBFCD8BB,2023-01-25,iOS,13,3507.95,True,False,True,159
BRW61BD4CCA,2024-01-12,Android,21,2255.16,False,False,True,54
BRW669515FC,2023-04-24,Android,18,2656.17,False,False,True,365
BRW7770005A,2023-02-24,iOS,37,1993.32,True,False,False,166
BRW0112CA4A,2023-11-28,Android,26,109.56,False,False,False,81
BRW428489D1,2023-07-03,Android,12,354.92,True,False,False,262
BRWEBF7F52C,2022-10-17,Android,7,4047.88,True,True,False,276
BRW37BF81FB,2022-09-21,Android,42,2656.84,False,False,False,355
BRW902106B1,2024-03-02,Android,50,2438.48,True,False,True,484
BRW887A22E2,2024-01-21,Android,58,3075.54,False,False,False,119
BRW3157972B,2024-02-20,Android,6,3800.31,False,False,False,52
BRWEB4938FD,2023-12-05,iOS,32,1911.49,False,False,True,405
BRW155D9B84,2023-03-24,Android,36,200.06,False,False,True,229
BRWD3F71CE8,2024-05-18,Android,25,3131.54,False,False,True,362
BRWC73AB1C2,2023-08-20,iOS,21,3455.48,False,False,True,168
BRWC630F2FF,2024-06-02,iOS,18,4627.02,False,False,False,252
BRWADE4DF55,2022-07-11,Android,58,3639.12,True,False,False,414
BRW5A216166,2022-11-08,Android,54,4412.14,False,False,True,281
BRW2401DCB5,2023-11-20,iOS,38,355.74,False,False,True,365
BRWFB4D804F,2024-07-10,Feature Phone,53,2769.35,True,False,True,231
BRW7937F7AC,2024-05-13,Android,55,3946.95,True,False,True,39
BRW2E21A47A,2022-08-11,Android,40,110.22,False,False,True,28
BRW292464D4,2023-08-30,Android,24,2060.6,True,False,False,393
BRWA63B1329,2022-11-02,Android,16,4791.27,True,False,False,297
BRW6A80526A,2024-07-21,Feature Phone,30,1373.87,True,True,True,302
BRW5CDCCAE8,2022-11-06,Feature Phone,22,752.12,False,False,True,354
BRWB2DA797A,2024-03-09,Android,21,4668.65,True,False,True,83
BRWFFCC6028,2022-06-08,Android,22,2154.96,True,False,False,24
BRW5B381B88,2024-07-07,iOS,1,2462.64,False,False,False,104
BRWCCE2F350,2023-11-26,Android,56,3342.73,False,False,False,310
BRW43B66A35,2024-06-04,Android,22,3134.15,False,False,True,153
BRW372F3015,2023-02-12,Android,8,1309.84,True,False,True,241
BRW4F7C0D1C,2022-08-04,Android,12,2485.26,False,False,False,279
BRW06825D3B,2023-08-16,Android,37,4067.59,False,False,False,475
BRW4E4735B9,2024-06-15,Android,16,1035.64,False,False,True,353
BRWE2A754F6,2022-08-19,Android,35,1495.66,False,False,True,31
BRW6831DBBD,2023-06-12,Android,33,2373.2,True,False,False,448
BRWD78C2D59,2022-09-03,Android,51,658.3,False,False,True,98
BRWF407A476,2023-05-01,Android,58,1710.23,False,False,True,126
BRW88F3BA4D,2023-04-09,Android,43,1883.0,False,False,False,383
BRW4B00209E,2024-06-07,iOS,60,4380.64,False,False,True,100
BRWC91814FF,2023-01-02,Android,33,2484.61,False,False,False,30
BRWF6BBC409,2023-05-01,iOS,35,891.83,False,False,False,308
BRW135E790F,2024-05-08,Android,47,2568.51,True,False,True,483
BRW4FB7FA03,2024-02-20,Android,22,1776.81,False,False,True,449
BRW86A0645B,2022-12-05,Android,3,282.27,True,False,True,412
BRWE7797FD7,2023-11-19,Android,18,4190.08,False,False,False,474
BRW17712F38,2024-04-15,Android,39,632.9,True,False,False,226
BRWA3597CAD,2023-08-07,Android,40,3327.28,False,False,False,261
BRW10404403,2022-06-20,Feature Phone,49,2297.16,True,False,True,232
BRWB665D808,2023-08-15,Feature Phone,58,1424.74,True,False,False,304
BRW2054A051,2023-12-31,Android,50,1725.5,False,False,True,51
BRWCFBD5EBF,2022-06-21,Android,46,949.15,False,False,False,85
BRWC62D8D7D,2022-12-04,Feature Phone,23,2482.21,True,False,True,76
BRW33DA6295,2022-10-10,Android,7,1180.18,False,False,False,466
BRW057F5762,2024-07-03,Android,25,2223.53,True,False,False,157
BRW867FBA7B,2022-08-21,iOS,37,1677.04,False,False,True,473
BRW50F04656,2023-07-26,Android,47,2587.23,False,False,False,106
BRW8545E607,2024-06-13,Android,32,4890.43,True,True,False,102
BRW6F25B65B,2024-06-17,Feature Phone,0,1881.92,True,False,True,459
BRWD4CE78DA,2024-03-17,iOS,60,1139.56,False,True,True,371
BRW987B1F2D,2024-02-28,Android,50,4249.14,True,False,True,114
BRWFED9DCEF,2024-01-25,iOS,53,2399.93,False,False,False,436
BRW84036DB1,2024-04-10,iOS,54,1320.29,True,False,True,293
BRW364CAD06,2024-01-29,Android,28,4368.85,False,False,False,246
BRWE9AFDB26,2022-09-09,Android,55,781.31,True,False,False,374
BRW83708DBC,2022-10-21,Feature Phone,12,4518.03,False,False,True,239
BRW882579A0,2022-09-21,Android,4,1044.97,False,False,True,53
BRWD79A4407,2023-10-18,Android,1,3913.14,True,False,True,96
BRW52CD075D,2023-04-18,Android,41,2722.43,True,False,False,478
BRWBFCDDF6C,2024-05-22,Feature Phone,56,4808.2,False,False,False,202
BRW5326B7F4,2022-09-02,Android,16,1554.11,True,False,True,309
BRW7603EF2D,2023-12-14,Android,5,4420.29,True,False,False,43
BRW9B257C7B,2022-09-21,Android,29,1594.5,True,False,True,390
BRWBC4C2882,2023-01-29,Android,41,4735.49,True,False,False,404
BRWEDB44C6E,2023-05-22,iOS,12,866.73,True,False,False,81
BRWDBB55D93,2022-10-30,Feature Phone,29,4513.48,True,False,False,151
BRWC4F361F1,2023-10-27,Feature Phone,3,4961.55,True,False,True,10
BRW8FA5D90E,2023-12-27,Android,9,3638.83,False,False,False,352
BRWED136D5D,2023-12-16,iOS,56,2269.28,True,False,True,196
BRW0FF09920,2024-02-11,Android,42,1937.5,True,True,False,378
BRW59D44057,2022-10-16,Android,31,2234.89,True,False,False,252
BRW124754BC,2022-09-25,Android,58,4823.86,False,False,True,6
BRW0BE9C210,2023-11-16,iOS,11,2339.62,False,False,True,109
BRW067087F4,2022-11-26,Android,33,180.82,True,False,False,61
BRWEE1A8F33,2023-09-02,Android,6,2383.85,True,False,True,112
BRWB101A5A6,2024-03-22,Android,26,4434.54,False,False,True,183
BRW1B755E5F,2023-09-12,Android,27,1624.11,True,False,False,286
BRWFB5B6864,2022-06-07,Android,1,192.66,False,False,True,480
BRW86DD0713,2022-10-03,iOS,29,3673.48,False,False,True,318
BRW3912DB29,2023-05-07,Android,60,1515.26,True,False,True,452
BRWFCC968E4,2022-06-12,Android,31,896.48,False,False,True,441
BRW192A967B,2022-09-03,Android,1,2647.94,True,False,False,8
BRW3E65F658,2024-05-31,iOS,26,868.15,False,False,True,281
BRWC58F6538,2023-04-09,Android,10,588.59,False,False,False,457
BRW928E0084,2022-12-21,Feature Phone,56,3591.02,True,False,False,65
BRW523A8640,2023-02-05,Android,21,3856.05,False,False,False,404
BRW6C165299,2024-03-22,Android,22,4794.34,False,False,True,431
BRW1105435A,2023-11-24,Android,1,2234.34,True,False,True,405
BRW749AAA41,2024-01-10,iOS,57,2410.11,False,False,True,292
BRW3BFDD682,2023-10-10,Android,44,3882.83,True,False,True,95
BRWC49F5D77,2022-10-05,iOS,15,3423.51,False,False,False,79
BRW7C9151B5,2024-03-11,iOS,44,776.19,False,False,False,407
BRW0C6010A7,2022-07-31,iOS,43,3712.28,True,False,True,216
BRWC3CB836E,2024-07-19,Android,48,4199.73,True,False,False,197
BRWC3013676,2024-07-19,Android,42,3487.32,False,False,True,457
BRWE843E68D,2022-10-21,Android,25,1039.3,False,False,False,374
BRW2D0B805F,2023-03-30,Android,28,2777.47,False,False,False,82
BRW07FA27D2,2022-11-21,Android,42,4711.03,False,False,False,202
BRWF819779C,2024-02-07,Android,47,1544.29,False,False,True,27
BRW0BCF6A0F,2024-07-16,Feature Phone,34,2235.48,False,False,True,27
BRW737349A8,2024-01-09,Feature Phone,6,4556.0,True,False,True,230
BRW6BB91DAA,2024-07-30,Android,12,2529.47,True,True,False,469
BRW1B2F3045,2022-07-05,Android,12,1174.15,True,False,True,480
BRWAB803524,2022-08-20,Android,56,3059.33,False,False,True,282
BRW1088A0F0,2024-01-30,Android,46,448.06,True,False,False,218
BRW282A1324,2024-04-02,Android,1,4046.1,True,False,True,270
BRW5456DEB5,2023-11-14,Android,9,2990.42,True,False,True,467
BRW9DE949C3,2022-08-25,Android,22,1430.59,True,False,True,264
BRW1C3C0507,2023-10-11,Feature Phone,56,1180.59,False,False,True,247
BRW6EF55507,2023-03-02,Android,38,4425.04,True,False,True,93
BRW0A3C959E,2023-02-05,Android,23,1094.09,False,False,True,12
BRW7358D8B8,2024-05-10,Android,28,2066.34,False,False,True,433
BRW96849159,2023-09-17,Android,58,2090.82,False,False,False,367
BRW4B67F798,2023-06-10,iOS,49,1763.95,False,False,False,222
BRWCCDF872C,2022-10-24,Android,38,1854.79,True,False,False,275
BRWB3A375BF,2023-10-17,Android,8,1346.06,False,False,False,486
BRWB3803DE6,2022-12-23,iOS,9,1992.19,False,False,True,448
BRW5908F14E,2023-04-11,Android,35,1130.45,True,False,False,157
BRW1F4954C1,2023-05-12,iOS,58,2695.97,True,True,True,232
BRW6B0C762B,2023-10-16,iOS,10,2801.17,False,False,False,206
BRW5B4524A5,2024-06-27,Android,1,3968.71,True,False,False,465
BRW313BD76E,2023-09-14,iOS,1,2374.2,False,True,False,165
BRW9070931B,2022-07-09,Android,19,2433.97,True,True,False,348
BRWDEF0F897,2023-03-28,iOS,2,843.25,False,False,False,293
BRW9AFB17AE,2023-08-15,Feature Phone,48,2330.21,False,False,True,392
BRW768462AC,2023-03-31,iOS,29,4695.73,True,False,False,118
BRW2D30EB07,2023-07-12,iOS,36,1985.51,False,False,False,218
BRW0F9FC57E,2022-10-01,Android,0,4213.01,False,False,True,396
BRW788C2EA9,2023-07-25,Android,46,3244.91,False,True,False,468
BRWDEF68D8E,2022-07-02,Android,60,4627.99,False,False,True,482
BRW154FCEEA,2024-02-09,Feature Phone,59,709.02,True,False,True,407
BRW263D44BF,2022-11-29,Android,9,2330.15,False,False,True,132
BRW73D9AE45,2024-04-28,Android,49,3565.0,True,False,False,461
BRW18905C74,2022-12-21,Android,37,1764.38,False,False,False,286
BRW9DF6A2FE,2023-07-01,Feature Phone,10,3409.35,True,False,False,135
BRW88271649,2022-08-31,Android,47,4847.51,True,False,True,498
BRWC0A652DB,2023-04-17,Android,52,447.48,True,False,True,297
BRWCA8A1178,2022-06-25,Android,60,2483.62,False,False,True,120
BRWE7102119,2023-09-09,Feature Phone,41,4759.73,False,False,True,171
BRWBCD8CC62,2023-05-17,Android,18,2962.21,False,False,True,447
BRW2226E454,2023-04-07,Android,33,644.64,False,False,True,85
BRWBE2F1817,2023-02-26,Android,57,2444.83,False,False,True,403
BRW237A04A6,2022-09-12,Android,24,3826.3,True,False,True,102
BRWFE83E0EC,2023-09-10,Android,7,323.95,True,False,True,204
BRW7B2FD9E9,2022-06-26,Feature Phone,5,296.0,True,False,True,120
BRW82883C81,2024-01-13,Android,5,1423.45,True,False,False,189
BRWE58DEB32,2023-10-05,iOS,36,2725.89,True,False,True,314
BRW39769A68,2024-02-14,iOS,12,1722.24,False,True,True,316
BRWF38DB512,2023-11-26,Android,53,1855.77,True,False,True,367
BRWFB45D432,2022-07-28,Android,30,1833.6,False,True,False,67
BRW7F958A08,2024-07-01,Android,35,2348.3,True,True,False,61
BRWDFAB9AAC,2023-07-07,Android,26,462.12,True,False,True,190
BRWAC605A35,2022-12-16,Android,59,3404.57,True,False,False,11
BRW1603B4D0,2022-07-17,iOS,20,2101.91,True,False,True,285
BRW15CB6792,2024-04-06,iOS,5,3045.53,True,False,True,54
BRW2B260E76,2024-02-04,Android,28,1479.74,False,False,True,85
BRWD2645CEA,2023-02-10,Android,46,408.92,False,False,True,360
BRW26BDFEB4,2023-12-05,Feature Phone,22,1062.36,False,False,True,358
BRW1782ADC2,2023-03-01,Android,22,505.37,False,False,True,278
BRWF14321B4,2024-03-27,Android,11,2368.18,True,False,False,211
BRWDDD388FA,2023-11-07,Android,54,2887.32,False,False,True,352
BRW4D09760A,2024-02-01,iOS,39,1876.13,False,False,False,265
BRW85D69ABF,2023-04-27,iOS,38,3327.56,True,False,True,195
BRW5E9BF8D1,2023-01-10,Feature Phone,40,3190.15,False,False,False,383
BRW4AE53D49,2023-03-03,Feature Phone,58,4385.35,True,True,False,332
BRW2A0C2013,2022-09-04,Android,51,4635.79,False,False,False,63
BRWE7F297D7,2024-06-28,Android,9,4074.59,True,False,True,429
