loan_id,borrower_id,disbursement_date,loan_amount_ngn,loan_term_days,interest_rate_pct,credit_score_at_approval,approval_threshold_override,status,due_date
LN29398359,BRWF14321B4,2023-11-17,47596,30,29.42,550,False,repaid,2023-12-17
LN29F72ECF,BRWF14321B4,2023-08-07,7008,14,29.96,624,False,repaid,2023-08-21
LN7CDBE4CC,BRWDDD388FA,2023-08-23,14735,30,23.18,586,False,repaid,2023-09-22
LNA530609F,BRW4D09760A,2024-05-25,82009,90,29.87,784,False,repaid,2024-08-23
LNF03F6E43,BRW4D09760A,2023-08-21,39614,14,44.47,363,False,repaid,2023-09-04
LND126137B,BRW4D09760A,2022-10-08,10192,60,46.24,356,False,repaid,2022-12-07
LNC56672E9,BRW85D69ABF,2022-09-09,27147,30,43.37,732,False,repaid,2022-10-09
LN406DD0FF,BRW85D69ABF,2023-10-21,135132,14,43.99,539,False,repaid,2023-11-04
LN51B18B5C,BRW5E9BF8D1,2023-04-19,7210,7,37.6,518,False,repaid,2023-04-26
LN0D7D7BB4,BRW5E9BF8D1,2023-01-16,161488,30,43.43,312,False,repaid,2023-02-15
LNC3031519,BRW4AE53D49,2023-10-09,134209,30,33.81,354,True,repaid,2023-11-08
LNAFB3FBAA,BRW2A0C2013,2023-03-08,134597,14,25.14,800,False,repaid,2023-03-22
LN47E50107,BRW2A0C2013,2024-05-19,47886,14,33.06,789,True,repaid,2024-06-02
LN01FE2508,BRW2A0C2013,2023-06-04,113287,14,25.62,795,False,repaid,2023-06-18
LN08FE4FF9,BRWE7F297D7,2023-12-30,6215,14,26.06,707,False,repaid,2024-01-13
LN200F88A0,BRW37898F02,2024-02-26,55570,30,45.65,662,True,repaid,2024-03-27
LN62864A77,BRW061B0360,2022-08-09,34288,30,44.36,350,False,repaid,2022-09-08
LNAF4790F5,BRW7CD92E8C,2022-11-24,74865,14,39.71,575,True,repaid,2022-12-08
LND691373B,BRW7CD92E8C,2024-03-13,29984,60,40.07,326,False,repaid,2024-05-12
LN9C13F9E8,BRW2E1BAA8E,2023-07-09,18197,30,36.08,420,False,repaid,2023-08-08
LN596866FA,BRW2E1BAA8E,2023-12-20,326572,14,22.11,489,False,repaid,2024-01-03
LNCA32CAAF,BRWE5C3A50F,2024-05-07,380373,60,21.48,739,True,defaulted,2024-07-06
LN4F4A8E68,BRW6D4E91B1,2022-09-03,16433,14,38.99,506,False,repaid,2022-09-17
LNECD0304C,BRW6D4E91B1,2023-02-16,11634,14,25.15,558,False,repaid,2023-03-02
LN863F67AE,BRW6D4E91B1,2023-10-06,29223,14,43.78,594,False,repaid,2023-10-20
LNC40A7128,BRW49AF83D4,2024-01-02,109304,14,38.52,672,False,repaid,2024-01-16
LN3909496C,BRWDF8C35B9,2024-02-13,44772,60,28.45,486,False,repaid,2024-04-13
LN2AF8DD62,BRW406E0B5E,2023-11-16,11523,60,21.06,452,False,repaid,2024-01-15
LN5D282142,BRWFEC4131F,2022-08-15,18597,14,38.29,636,False,repaid,2022-08-29
LN530CA0B4,BRWFEC4131F,2022-11-30,123118,90,23.12,595,False,repaid,2023-02-28
LNFCBA4A3C,BRWFEC4131F,2022-10-21,97543,60,33.71,334,False,repaid,2022-12-20
LN72F9991B,BRW9C2E4870,2024-05-21,36097,90,28.6,407,False,defaulted,2024-08-19
LND7CE0FFC,BRWF0142EB8,2023-11-14,45499,14,34.62,414,False,repaid,2023-11-28
LN09038D0B,BRWF0142EB8,2022-10-22,185231,30,36.74,514,False,repaid,2022-11-21
LNF9CE5306,BRWF0142EB8,2022-08-16,129062,90,37.14,552,False,repaid,2022-11-14
LN64C921BD,BRW566062D3,2023-08-23,20159,90,35.25,513,False,repaid,2023-11-21
LN3E0C38FC,BRW566062D3,2023-07-11,29002,14,24.98,799,False,defaulted,2023-07-25
LNB49D71CD,BRW566062D3,2023-05-31,185997,30,21.73,570,False,repaid,2023-06-30
LNA4264925,BRWC23E63A9,2024-04-14,16743,30,39.87,629,True,repaid,2024-05-14
LN1D27FBC2,BRW231E09DF,2023-10-17,41263,30,41.1,662,True,defaulted,2023-11-16
LN4AD4E66C,BRWE65E3414,2024-09-04,58735,90,32.8,690,False,active,2024-12-03
LN23B40E77,BRW2CE80D13,2024-04-09,18969,60,47.97,370,False,repaid,2024-06-08
LNF62BAA81,BRW2CE80D13,2024-01-26,19432,30,19.71,416,False,repaid,2024-02-25
LN25F4ECB7,BRW807DFFA9,2024-02-28,35573,7,22.11,516,True,defaulted,2024-03-06
LN336E2503,BRW3DE9AE40,2022-06-15,29318,14,42.84,447,False,repaid,2022-06-29
LN8B9301A9,BRWD58A98E1,2024-05-10,24566,14,41.68,789,False,repaid,2024-05-24
LN5F194BAA,BRWDDDEAF8C,2024-07-26,26526,30,31.23,524,False,repaid,2024-08-25
LND0212BDB,BRW6CC306D0,2022-10-11,91657,7,36.16,788,False,repaid,2022-10-18
LNDC043400,BRW6CC306D0,2023-01-26,26025,30,46.02,724,False,repaid,2023-02-25
LN8A6F6C4B,BRW8F13057E,2023-04-26,191199,30,19.01,757,False,repaid,2023-05-26
LNF55946B7,BRW03064DC0,2022-07-27,244523,90,30.59,678,False,repaid,2022-10-25
LN3E913781,BRWB7432764,2023-03-15,62715,7,35.9,810,False,repaid,2023-03-22
LN8B417D52,BRWB7432764,2023-02-04,68758,7,34.17,380,False,written_off,2023-02-11
LN158380BA,BRW8A8D5078,2023-10-04,342486,7,47.29,667,False,repaid,2023-10-11
LN5DE51C57,BRW1CFD2F4E,2023-03-28,158094,7,41.76,557,False,repaid,2023-04-04
LN8A893594,BRW759CF6B6,2023-12-01,28003,60,36.15,588,False,repaid,2024-01-30
LN923C0BDF,BRW1243A6B1,2023-07-11,25726,30,36.07,497,False,repaid,2023-08-10
LNF93CC706,BRW1243A6B1,2024-06-26,79388,7,23.31,409,False,repaid,2024-07-03
LNFB44494A,BRW1243A6B1,2024-04-04,80803,30,31.18,323,True,written_off,2024-05-04
LN7E64B101,BRW7176AD99,2022-08-12,68654,60,40.99,792,False,repaid,2022-10-11
LND4A344D3,BRW7176AD99,2024-06-09,76614,60,25.43,534,False,repaid,2024-08-08
LN8F33F0DC,BRW7B196919,2023-07-17,361109,30,26.78,402,False,repaid,2023-08-16
LNC489B3C9,BRW7B196919,2023-06-24,145807,30,46.24,484,False,repaid,2023-07-24
LNC5FD73AD,BRW14974A8B,2022-12-07,73074,30,38.42,430,False,repaid,2023-01-06
LNA556764E,BRW7605B482,2024-05-30,370192,30,43.03,394,False,repaid,2024-06-29
LNE303F022,BRW7605B482,2023-11-25,130151,90,43.92,616,False,repaid,2024-02-23
LNC52EB05E,BRW79F6E28B,2023-07-20,90546,14,40.56,815,False,written_off,2023-08-03
LN846F1C83,BRW53D15001,2024-04-13,159593,30,19.36,781,False,repaid,2024-05-13
LN19B12550,BRW91C05975,2022-10-30,41890,30,31.39,733,False,repaid,2022-11-29
LN6B28AD3C,BRW9AE621D0,2024-09-04,154931,30,44.82,383,False,active,2024-10-04
LN7F36C61D,BRW40EA1AA6,2023-02-15,42805,14,33.93,808,False,repaid,2023-03-01
LN62954DA8,BRWFF09CFF1,2024-07-10,80613,90,44.73,746,False,active,2024-10-08
LNED7A7510,BRWA2216CAE,2024-04-18,177124,60,32.44,584,False,repaid,2024-06-17
LN5C2C9624,BRWA2216CAE,2024-09-22,58926,90,47.08,779,False,active,2024-12-21
LNBECE0490,BRWBC556D7B,2024-07-07,393215,7,36.63,562,False,written_off,2024-07-14
LN162379DD,BRWBC556D7B,2024-02-28,26017,90,25.75,698,False,repaid,2024-05-28
LN7E197440,BRWBC556D7B,2023-03-01,41016,90,29.71,644,False,repaid,2023-05-30
LND338220E,BRW47159866,2024-07-10,113446,60,28.02,488,True,repaid,2024-09-08
LNA4EDB7D3,BRW47159866,2023-12-31,19143,90,38.87,781,True,repaid,2024-03-30
LNDBE419CA,BRW021A09BE,2023-07-04,49056,30,40.06,579,False,repaid,2023-08-03
LN4EFB9AD6,BRWE34C662D,2023-08-11,414827,60,31.94,331,False,repaid,2023-10-10
LNCA8C5704,BRWE34C662D,2024-04-28,191809,90,19.7,592,False,repaid,2024-07-27
LN3EA1BD4C,BRW44A015A4,2024-09-28,11724,30,33.77,807,False,active,2024-10-28
LNA2E40276,BRWA74BB65A,2023-10-16,197916,14,35.46,698,False,repaid,2023-10-30
LN25604012,BRW413581B7,2024-05-04,16377,30,32.29,401,False,defaulted,2024-06-03
LN593C7100,BRWAF48CD18,2024-03-01,64018,30,40.63,321,False,repaid,2024-03-31
LN53977073,BRW55D1F014,2024-09-22,309315,60,47.62,791,False,active,2024-11-21
LN5DBDD412,BRW55D1F014,2024-01-09,16507,90,35.32,303,False,repaid,2024-04-08
LN388F178E,BRW025806BC,2024-02-16,12732,30,22.67,569,True,defaulted,2024-03-17
LN4B5C6D2C,BRWA87FEAA9,2024-02-04,163940,90,18.82,398,False,repaid,2024-05-04
LND440836F,BRW31C8C112,2023-01-23,401732,30,24.51,743,False,repaid,2023-02-22
LNE46A14C8,BRWF2C33FF9,2023-03-25,41544,60,27.0,593,False,repaid,2023-05-24
LN0412C28C,BRWF2C33FF9,2023-02-04,113261,30,42.49,632,True,repaid,2023-03-06
LN8469E503,BRWF2C33FF9,2024-06-18,174492,14,42.42,381,False,repaid,2024-07-02
LN03B4C57E,BRW3443290C,2023-06-02,26627,7,43.86,754,False,repaid,2023-06-09
LND92E866B,BRW16C3167F,2023-04-09,38490,60,44.55,772,False,repaid,2023-06-08
LN3E516B9A,BRW16C3167F,2024-06-21,188019,30,47.03,381,False,repaid,2024-07-21
LN239275EF,BRW0DA90945,2023-11-01,21850,30,44.16,385,True,defaulted,2023-12-01
LN791F33E2,BRWAF486C79,2024-02-02,45660,30,24.61,588,False,repaid,2024-03-03
LN451E78C4,BRWAF486C79,2024-04-12,14222,30,35.0,379,False,written_off,2024-05-12
LN9BD41CAF,BRWE93C4EB7,2024-08-03,21341,60,45.69,484,False,active,2024-10-02
LNE34E5C17,BRW249C8037,2023-07-11,28435,14,37.85,514,False,repaid,2023-07-25
LN3467427A,BRWEDA3FF8F,2022-09-25,38499,60,24.57,530,False,repaid,2022-11-24
LNC9133128,BRW9644D160,2022-07-18,170894,60,30.45,394,False,repaid,2022-09-16
LN00BBBEE8,BRW3AFE9C79,2023-10-25,98467,90,43.01,755,True,repaid,2024-01-23
LN7FE49CA1,BRW98583B36,2024-03-10,51493,60,20.3,596,False,repaid,2024-05-09
LND5F1199B,BRW1A396276,2023-12-17,15358,30,29.44,300,False,repaid,2024-01-16
LN36617130,BRW1A396276,2023-03-04,43899,60,26.13,620,False,repaid,2023-05-03
LNA00751B2,BRW92CB9021,2024-06-09,23136,7,19.58,331,False,defaulted,2024-06-16
LN1A77677A,BRW6F7FCD53,2024-07-04,499985,14,32.46,716,True,repaid,2024-07-18
LNCD21513E,BRW6F7FCD53,2024-02-05,179603,60,45.38,727,True,repaid,2024-04-05
LN9D219201,BRW6F7FCD53,2023-05-07,25763,30,43.95,579,False,repaid,2023-06-06
LN90D86C08,BRWF2B3FA3E,2023-07-02,181133,30,21.18,803,True,repaid,2023-08-01
LN4E8AEFBB,BRWF2B3FA3E,2023-11-13,37702,14,34.69,399,False,repaid,2023-11-27
LN71F1E8F8,BRW900F9B85,2024-01-03,26647,30,29.44,474,False,repaid,2024-02-02
LN07C3AA28,BRW900F9B85,2023-04-30,22213,90,22.12,606,False,repaid,2023-07-29
LNFDEA1862,BRW900F9B85,2023-02-22,31503,60,19.94,362,False,repaid,2023-04-23
LNA6912996,BRW0681E549,2023-01-19,38541,30,31.33,558,False,repaid,2023-02-18
LN9BBCBB9B,BRW0681E549,2023-03-28,157737,14,45.81,419,False,repaid,2023-04-11
LN8B3935B3,BRWA2D0F54C,2023-06-27,10150,60,30.78,847,False,repaid,2023-08-26
LNFABB7110,BRW8B307A1C,2022-11-05,19786,60,21.64,407,False,repaid,2023-01-04
LN3F30CD28,BRW8B307A1C,2023-09-14,59899,60,44.12,742,True,repaid,2023-11-13
LN3C6DDB8D,BRW5EC6B147,2022-09-22,51565,60,26.52,784,False,repaid,2022-11-21
LNB124B21E,BRWBB509F13,2023-09-11,39699,30,38.64,346,False,repaid,2023-10-11
LNC2B2D297,BRWB5F7AA2D,2022-11-11,16591,60,41.87,420,False,defaulted,2023-01-10
LN3D552A2F,BRWB5F7AA2D,2022-09-22,96323,30,42.86,847,False,repaid,2022-10-22
LNCA1C52E6,BRW30E4C976,2023-03-15,8564,60,26.03,346,False,repaid,2023-05-14
LN00FD94B4,BRW30E4C976,2023-03-21,479658,60,22.96,329,False,repaid,2023-05-20
LN48D64907,BRW30E4C976,2024-07-13,13457,30,34.19,398,False,repaid,2024-08-12
LNCB1ACEE4,BRW52350895,2023-10-16,68315,60,29.95,472,False,repaid,2023-12-15
LNDBF9E2CE,BRW17759ABB,2022-08-03,138356,14,44.97,408,False,repaid,2022-08-17
LNEE334994,BRW4CF5A729,2023-08-21,14940,60,29.57,706,False,repaid,2023-10-20
LN6F855933,BRW4CF5A729,2022-07-26,28576,14,36.56,492,False,repaid,2022-08-09
LN027E5DB9,BRWF04A33BF,2023-03-10,55144,30,45.94,318,False,repaid,2023-04-09
LN4E7D846C,BRW7A5A139A,2024-09-20,461105,90,26.63,848,False,active,2024-12-19
LNFEE243F0,BRW7A5A139A,2022-09-29,8335,60,47.03,599,False,repaid,2022-11-28
LN8843688C,BRW98316B10,2024-05-29,110671,60,42.36,583,False,repaid,2024-07-28
LN1C5C82B7,BRW2FBD70CD,2024-06-01,39975,30,18.16,550,False,repaid,2024-07-01
LNBFFCA7F1,BRW2FBD70CD,2023-03-17,63354,30,21.79,548,True,repaid,2023-04-16
LN037C92D2,BRWC7C306C6,2024-01-12,34848,7,19.43,492,True,repaid,2024-01-19
LN6ED46D91,BRWC7C306C6,2024-03-07,371848,60,34.26,636,False,repaid,2024-05-06
LN03B2D82E,BRWA9C77EF4,2023-12-07,36766,14,18.08,822,True,repaid,2023-12-21
LNDB1AAC66,BRWA9C77EF4,2022-11-15,19660,30,27.59,443,False,repaid,2022-12-15
LNA553249B,BRW54F2F41D,2022-07-28,26592,14,32.22,394,False,repaid,2022-08-11
LNE6302E23,BRW443523A5,2024-08-02,309191,30,20.63,423,False,repaid,2024-09-01
LN3567E84E,BRW443523A5,2022-06-26,11067,30,19.25,303,False,repaid,2022-07-26
LN6DC235EA,BRW5FF0FC68,2023-06-18,105795,7,22.36,457,False,repaid,2023-06-25
LN1274F2E7,BRWC5C44687,2023-12-28,43267,30,35.02,776,False,repaid,2024-01-27
LN839A5B63,BRWC5C44687,2022-11-02,16676,60,42.34,352,False,repaid,2023-01-01
LN8F2CE874,BRWF2CCA066,2022-10-31,13067,30,27.39,604,False,repaid,2022-11-30
LN48022AD4,BRW86FDC568,2022-08-11,152072,30,28.5,741,False,repaid,2022-09-10
LNF4263D5A,BRW86FDC568,2024-05-10,130278,14,40.82,586,False,repaid,2024-05-24
LN36DC1EA6,BRW86FDC568,2023-06-12,257076,7,45.87,690,False,repaid,2023-06-19
LN071B4234,BRWEE90D8C6,2023-09-02,175547,30,21.86,545,False,repaid,2023-10-02
LN333CFBFD,BRW540A47BF,2022-11-07,113092,60,37.84,837,False,repaid,2023-01-06
LND5517F46,BRWFB85E8DC,2024-07-26,6775,14,34.39,305,True,written_off,2024-08-09
LNE3B70F31,BRWC253F682,2023-06-24,172501,30,31.92,456,False,repaid,2023-07-24
LNA5F61CB7,BRW048387D9,2023-11-01,32959,30,23.81,665,False,repaid,2023-12-01
LND78AAAFF,BRW9C85A3BF,2023-12-21,102756,60,47.8,344,False,defaulted,2024-02-19
LNBCA75CAA,BRW1A119CF6,2023-03-29,8301,30,36.76,705,False,defaulted,2023-04-28
LNB08A6A05,BRWBE3DF20F,2024-09-27,17328,90,44.38,478,False,active,2024-12-26
LNF0072081,BRWBE3DF20F,2023-12-10,30376,90,45.24,708,False,repaid,2024-03-09
LNC31DA0DF,BRWE36024FE,2022-11-11,8076,30,18.7,572,False,repaid,2022-12-11
LN36F388B2,BRW08D29556,2022-08-16,85171,60,31.69,403,False,repaid,2022-10-15
LN5859439F,BRW8CCF389E,2022-06-09,7705,14,43.51,570,False,defaulted,2022-06-23
LN5E0E71C7,BRW8CCF389E,2024-06-12,169552,14,23.77,578,False,repaid,2024-06-26
LN68881BF2,BRW31B2419F,2024-08-24,29716,30,38.63,487,False,written_off,2024-09-23
LN174904E3,BRW1ECF32E5,2023-08-07,32198,60,37.21,787,False,repaid,2023-10-06
LN324C1E5C,BRWFB9DA09A,2024-06-12,18870,30,31.16,642,False,repaid,2024-07-12
LN5FA9F7CC,BRW1B543A26,2024-06-22,39464,90,32.6,382,False,repaid,2024-09-20
LN97EBE457,BRW3597395A,2022-09-09,33810,14,32.34,471,False,repaid,2022-09-23
LN4E7AD8F2,BRW3597395A,2023-05-13,120806,30,23.89,582,False,repaid,2023-06-12
LN7040AE20,BRW3597395A,2022-09-22,40692,30,32.33,339,False,repaid,2022-10-22
LN3082B4E3,BRW9A8A1D55,2022-07-03,5919,30,31.27,710,False,defaulted,2022-08-02
LNDA1F14E3,BRW22B32F94,2023-07-01,177345,14,45.09,737,False,repaid,2023-07-15
LNEB866570,BRW2E914FED,2023-04-04,26895,14,19.64,478,False,repaid,2023-04-18
LN44AB9754,BRW2E914FED,2023-09-18,32526,14,25.79,324,False,repaid,2023-10-02
LND6C35679,BRW35837F9A,2022-11-15,196040,30,22.05,838,False,repaid,2022-12-15
LN9602A902,BRWD1CB6380,2023-12-02,44703,60,37.48,666,False,repaid,2024-01-31
LNA5330E20,BRW5C0D0601,2022-12-09,33228,30,34.64,711,False,repaid,2023-01-08
LN58FAD217,BRW5C0D0601,2023-12-25,178612,90,36.81,464,False,repaid,2024-03-24
LN0FD1DE97,BRW4E6D29F2,2023-07-14,10056,7,19.09,592,False,repaid,2023-07-21
LN5296C136,BRW8FB627B5,2022-08-17,7376,14,37.98,408,False,repaid,2022-08-31
LNC22F3049,BRW8FB627B5,2023-04-27,25380,30,43.63,785,False,repaid,2023-05-27
LN002BADE8,BRW6C9843CC,2024-06-22,202228,90,28.2,622,False,repaid,2024-09-20
LNB6D04E78,BRWE99E0C1E,2024-01-06,34999,30,29.91,503,False,repaid,2024-02-05
LNFB9274A0,BRWE99E0C1E,2024-09-18,31205,60,38.04,758,True,active,2024-11-17
LNF44517A2,BRWF5E91DC2,2022-08-07,74434,90,18.67,558,True,defaulted,2022-11-05
LNC54EBBB5,BRWF5E91DC2,2023-03-04,35040,14,22.2,613,False,repaid,2023-03-18
LNDA418561,BRW20409ACF,2024-05-03,8989,90,20.45,802,False,repaid,2024-08-01
LNAA50F9D1,BRW579ADF8E,2022-11-08,142369,30,35.99,850,False,repaid,2022-12-08
LN6ECA47EF,BRWCA3923D5,2023-10-19,41947,90,22.91,371,False,repaid,2024-01-17
LN11D7622E,BRWCA3923D5,2024-08-17,109878,90,39.86,401,False,active,2024-11-15
LNC1D2D239,BRWCA3923D5,2022-06-21,21128,90,24.82,585,False,repaid,2022-09-19
LNE992D925,BRWD62466D0,2022-10-27,25256,30,44.34,810,False,repaid,2022-11-26
LN5262F2EA,BRWD62466D0,2022-07-26,35962,14,32.42,702,False,repaid,2022-08-09
LNE5C9CA2D,BRW6B2FDC73,2024-08-17,38419,60,41.77,310,False,active,2024-10-16
LNCAF8BD9A,BRW6B2FDC73,2022-08-16,44088,7,35.1,477,False,repaid,2022-08-23
LN40ACDABF,BRWD538300F,2024-03-13,12936,14,32.1,664,False,repaid,2024-03-27
LN3216DF30,BRW07A4B7E3,2024-07-24,38798,14,20.66,672,False,repaid,2024-08-07
LN21DDC990,BRW07A4B7E3,2024-07-25,39654,60,21.51,659,False,repaid,2024-09-23
LN8CB4A783,BRWC7030F5B,2024-07-29,18407,14,18.6,778,False,repaid,2024-08-12
LN89842355,BRW92270678,2023-01-08,20685,7,45.49,760,False,repaid,2023-01-15
LN917FE974,BRW92270678,2023-04-30,35971,30,20.14,467,False,repaid,2023-05-30
LN47FBF08C,BRW92270678,2023-07-08,14973,30,34.61,562,True,repaid,2023-08-07
LN7301F548,BRWDC268CCA,2024-07-25,34866,30,46.41,328,False,repaid,2024-08-24
LNF1691E2D,BRWDC268CCA,2024-06-08,84117,7,25.66,489,False,repaid,2024-06-15
LN3366D6B5,BRW6F2A0135,2024-07-21,18248,90,36.19,456,True,active,2024-10-19
LN36D7F47E,BRW6F2A0135,2022-07-24,37183,14,32.96,547,False,repaid,2022-08-07
LN486B561F,BRWCA62797F,2022-11-14,100021,60,42.32,499,False,repaid,2023-01-13
LNA3074022,BRWCA62797F,2023-04-04,78215,30,39.55,819,False,repaid,2023-05-04
LNB890DEA7,BRWBEEE0BCA,2023-11-22,14621,14,35.32,660,True,repaid,2023-12-06
LN70B3810F,BRWBEEE0BCA,2022-11-17,167004,30,27.94,805,False,repaid,2022-12-17
LN6594B8A5,BRWE99B3C12,2022-12-27,47441,7,27.88,518,False,repaid,2023-01-03
LNB7743B72,BRW8DBCDE65,2022-08-05,32723,30,42.05,351,False,repaid,2022-09-04
LN62D5A281,BRWFC4F8C80,2022-11-23,32797,30,44.34,834,False,repaid,2022-12-23
LNC01621EB,BRWFC4F8C80,2022-07-28,265660,60,44.24,532,False,repaid,2022-09-26
LN5DFB05E2,BRW1152FD03,2022-12-15,136745,7,39.91,692,False,repaid,2022-12-22
LN166771A9,BRW1152FD03,2023-09-22,49804,30,45.32,694,False,repaid,2023-10-22
LN15074EB7,BRWEC8E1AFF,2023-10-01,10822,30,32.76,566,False,repaid,2023-10-31
LND10E6C45,BRWEC8E1AFF,2024-04-03,166934,7,37.62,617,False,repaid,2024-04-10
LNF68F7D22,BRW28B1D714,2024-08-10,197977,60,47.17,623,False,active,2024-10-09
LN447D5705,BRW207C17C2,2023-06-29,22216,14,37.94,444,False,repaid,2023-07-13
LNE07AF351,BRW207C17C2,2023-05-30,19976,30,44.87,755,True,repaid,2023-06-29
LN89808498,BRW627BC9D0,2022-08-30,12771,30,18.57,844,False,repaid,2022-09-29
LN14E6A648,BRW0169EE04,2022-09-16,425253,14,39.85,379,False,repaid,2022-09-30
LN08153BC5,BRWC4FE3B4E,2024-08-24,137267,7,47.62,540,True,defaulted,2024-08-31
LN0D1EE853,BRWC4FE3B4E,2023-07-07,168910,60,43.38,772,False,repaid,2023-09-05
LNEBE3B90B,BRW3A6BB03E,2023-07-10,100484,30,40.94,788,False,repaid,2023-08-09
LN2B2A7BD9,BRW3A6BB03E,2023-05-12,135047,7,44.74,455,False,written_off,2023-05-19
LNCB26722D,BRW86640F74,2024-05-20,177201,14,28.03,400,False,repaid,2024-06-03
LN6F05D661,BRWF3375272,2023-09-17,134405,14,46.53,603,True,repaid,2023-10-01
LNF8DE15BB,BRWF3375272,2024-05-27,159540,30,29.33,363,False,repaid,2024-06-26
LN81B53720,BRWA8D46EF0,2022-07-28,8308,30,31.79,355,False,repaid,2022-08-27
LNE505FAA9,BRWC216A2D9,2022-07-31,12839,14,26.55,741,False,defaulted,2022-08-14
LNA2982DF1,BRW718F11E6,2024-01-03,30378,90,22.49,730,False,repaid,2024-04-02
LND099C91B,BRW359F937F,2023-11-06,38627,14,33.25,780,False,repaid,2023-11-20
LN142A9107,BRW359F937F,2023-10-30,169347,14,30.92,843,False,repaid,2023-11-13
LN55EE10A8,BRW359F937F,2022-11-29,298250,30,19.07,539,True,repaid,2022-12-29
LN104756BA,BRWD87F2299,2022-08-06,177960,90,23.83,663,True,repaid,2022-11-04
LNAD7AE990,BRWD87F2299,2024-07-19,150833,60,39.96,389,True,defaulted,2024-09-17
LN85BAF248,BRW553CEB63,2023-03-11,295689,7,42.9,715,False,repaid,2023-03-18
LN2CC023DD,BRW553CEB63,2024-08-23,12800,60,37.2,633,True,active,2024-10-22
LN2CDDF22B,BRW553CEB63,2024-04-10,395927,60,34.16,718,False,repaid,2024-06-09
LNC6A093E7,BRWF163719D,2022-09-29,45059,90,35.41,376,False,repaid,2022-12-28
LN82A42D80,BRWF163719D,2022-06-24,33842,7,41.1,612,False,repaid,2022-07-01
LN81911B5B,BRW16803E5A,2023-12-12,333673,7,47.99,806,False,repaid,2023-12-19
LN5FBB322F,BRW16803E5A,2024-05-21,92084,30,47.8,847,False,defaulted,2024-06-20
LN9DA14796,BRW0534962C,2022-07-22,39251,30,44.13,382,False,repaid,2022-08-21
LNE209B34E,BRW0534962C,2023-07-04,172316,7,32.06,584,True,written_off,2023-07-11
LN435095C3,BRW0534962C,2023-12-23,186021,90,32.39,586,False,defaulted,2024-03-22
LN0EF43DD7,BRW79AB3A8A,2024-01-25,26122,90,19.94,306,True,defaulted,2024-04-24
LN62EF61F9,BRW79AB3A8A,2024-08-14,32107,30,27.11,745,True,defaulted,2024-09-13
LN71B7C0AE,BRWC837D15F,2023-08-04,120905,14,35.97,516,True,repaid,2023-08-18
LNDA8726AD,BRWC837D15F,2022-07-09,13931,7,40.56,437,False,repaid,2022-07-16
LND3C1E708,BRWC837D15F,2024-05-15,189331,60,36.51,469,False,repaid,2024-07-14
LN16C08543,BRW0F08994F,2024-06-29,18009,30,18.13,486,True,repaid,2024-07-29
LN86864EFE,BRW0F08994F,2022-10-02,175119,30,47.22,402,False,repaid,2022-11-01
LN5CCD9657,BRWF99C8CD9,2023-12-11,28756,60,36.29,509,False,written_off,2024-02-09
LN535EC7A2,BRW4F060DD4,2023-09-17,133828,30,38.96,525,False,repaid,2023-10-17
LNFD4B904C,BRW33E33626,2022-12-27,370864,30,44.59,469,False,repaid,2023-01-26
LN6B8D716D,BRW2187CDBE,2022-06-13,135380,30,33.56,345,False,repaid,2022-07-13
LN787D774D,BRW1DE8995C,2023-03-27,49481,7,31.22,491,False,repaid,2023-04-03
LN8299943A,BRW1DE8995C,2022-12-02,56108,30,33.2,461,False,repaid,2023-01-01
LNBC977F2D,BRW34EC67B4,2023-01-09,39313,30,24.09,436,False,defaulted,2023-02-08
LNA403181E,BRWF875FAD2,2022-08-24,35158,90,46.23,678,False,repaid,2022-11-22
LNF90659A7,BRWF875FAD2,2024-07-05,128838,7,45.75,592,False,repaid,2024-07-12
LN256396DF,BRW2545E61E,2024-05-15,160476,30,35.7,391,False,repaid,2024-06-14
LN52DD23E8,BRW2545E61E,2023-12-03,39407,30,40.16,488,False,repaid,2024-01-02
LNA80C597B,BRW63774675,2022-11-28,108460,60,43.35,638,False,repaid,2023-01-27
LN4C387C00,BRW62CECE2F,2023-10-12,30488,60,22.64,462,False,repaid,2023-12-11
LNCCF6C7B4,BRW62CECE2F,2022-11-21,103874,14,21.95,562,False,repaid,2022-12-05
LNED29AD79,BRW929B1FB2,2024-06-21,18742,30,35.11,685,True,repaid,2024-07-21
LND9B52ABC,BRW929B1FB2,2024-08-25,44663,60,33.56,693,False,active,2024-10-24
LNB58BADE7,BRWF61C23C3,2022-10-23,14548,7,32.86,489,False,repaid,2022-10-30
LNA3E49AA2,BRW44A731A6,2024-07-08,32624,7,30.46,641,False,repaid,2024-07-15
LN2EA9AA5B,BRW44A731A6,2022-11-28,7265,30,34.39,519,False,repaid,2022-12-28
LN13F544DF,BRWE9314176,2024-08-21,193768,60,33.76,831,False,active,2024-10-20
LN3BCF81DF,BRWE9314176,2022-09-02,5237,90,30.01,478,False,repaid,2022-12-01
LN93BC1487,BRWBAE2413C,2023-07-29,137476,30,24.28,593,True,repaid,2023-08-28
LN4204B83E,BRW4B79D623,2022-10-16,95557,60,24.37,806,False,repaid,2022-12-15
LN7AA67342,BRW4B79D623,2023-12-25,69047,60,33.37,816,True,repaid,2024-02-23
LN5E11F44D,BRWF52207F2,2023-02-02,498842,7,39.48,637,False,repaid,2023-02-09
